,0
6896,царинка
6897,бук
6898,почувати
6899,груди
6900,теплий
6901,диханн€
6902,юра
6903,зал≥зний
6904,палець
6905,рука
6906,мати
6907,любаска
6908,з'€витис€
6909,з'€вл€вс€
6910,гар€чий
6911,днина
6912,≥грець
6913,закуритис€
6914,земл€
6915,парувала
6916,од
6917,чорногора
6918,б≥гти
6919,безперестанку
6920,хмара
6921,виливатис€
6922,дощ
6923,збоку
6924,св≥тити
6925,сонце
6926,парно
6927,палагна
6928,н≥защо
6929,пол≥зти
6930,грунь
6931,приснитис€
6932,сон
6933,в≥щувати
6934,худоба
6935,недобре
6936,хот≥ти
6937,одв≥дать
6938,корова
6939,л≥с
6940,круг
6941,гора
6942,куритис€
6943,од
6944,мрич≥
6945,наче
6946,скип≥ли
6947,г≥рський
6948,пот≥к
6949,запарували
6950,черемош
6951,знизу
6952,шум
6953,твердо
6954,лежати
6955,скел€
6956,перескакувати
6957,кам≥нь
6958,кам≥нь
6959,встигти
6960,палагна
6961,зл≥зти
6962,верх
6963,од
6964,чорногора
6965,махнути
6966,крило
6967,в≥тер
6968,захитав
6969,дерево
6970,бур€
6971,погадала
6972,обернутис€
6973,лице
6974,в≥тер
6975,клекот≥ти
6976,важкий
6977,синьо
6978,б≥ластий
6979,хмара
6980,здаватис€
6981,чорногора
6982,зн€тис€
6983,небо
6984,готовий
6985,спуститись
6986,земл€
6987,роздушити
6988,в≥тер
6989,б≥гти
6990,розпихав
6991,смерека
6992,гора
6993,долина
6994,зчорн≥ти
6995,одразу
6996,пожежа
6997,думати
6998,йти
6999,палагна
7000,заховатис€
7001,намет
7002,смерека
7003,смерека
7004,скрип≥ти
7005,здалеку
7006,м'€ко
7007,котитис€
7008,гр≥м
7009,т≥нь
7010,прудко
7011,б≥гти
7012,гора
7013,змиваючи
7014,фарба
7015,високий
7016,гаджуги
7017,згинались
7018,удвоЇ
7019,далекий
7020,верх
7021,аби
7022,град
7023,вергло
7024,л€катис€
7025,палагна
7026,загортаючись
7027,кептар
7028,голова
7029,уж
7030,шум≥ло
7031,чорногор
7032,чорнокнижник
7033,с≥кли
7034,десь
7035,л≥д
7036,замерзлий
7037,озеро
7038,душа
7039,страчений
7040,нагло
7041,збирати
7042,л≥д
7043,м≥х
7044,мчались
7045,хмара
7046,розс≥вать
7047,земл€
7048,пропадуть
7049,с≥ножать
7050,засипати
7051,ледом
7052,плакати
7053,голодний
7054,худ≥бка
7055,думати
7056,г≥рко
7057,встигти
7058,ск≥нчити
7059,думка
7060,вдарити
7061,гр≥м
7062,захитатис€
7063,гора
7064,гаджуги
7065,впасти
7066,верх
7067,земл€
7068,земл€
7069,п≥дн€тис€
7070,закрутилось
7071,вихр≥
7072,палагна
7073,встигти
7074,вхопитись
7075,стовбур
7076,мов
7077,кр≥зь
7078,туман
7079,побачити
7080,др€павсь
7081,гора
7082,€кийсь
7083,чолов≥к
7084,боротис€
7085,в≥тром
7086,розкидати
7087,нога
7088,неначе
7089,рак
7090,хапатис€
7091,рука
7092,кам≥нь
7093,дерс€
7094,верх
7095,з≥гнутис€
7096,удвоЇ
7097,б≥гти
7098,врешт≥
7099,вершку
7100,палагна
7101,п≥знала
7102,юру
7103,цес
7104,певно
7105,нал€калась
7106,палагна
7107,юра
7108,вид≥ти
7109,бачити
7110,хмара
7111,один
7112,нога
7113,наперед
7114,скласти
7115,рука
7116,груди
7117,закинути
7118,бл≥дий
7119,обличч€
7120,впертис€
7121,похмурий
7122,око
7123,хмара
7124,сто€ти
7125,довгий
7126,хвилина
7127,хмара
7128,≥ти
7129,сильний
7130,рух
7131,кинути
7132,кресаню
7133,земл€
7134,в≥тер
7135,зв≥€ти
7136,долина
7137,п≥дхопити
7138,голова
7139,юра
7140,довгий
7141,волосс€
7142,юра
7143,п≥дн€ти
7144,хмара
7145,ц≥пка
7146,тримати
7147,рука
7148,крикнути
7149,син≥й
7150,клек≥т
7151,ст≥й
7152,пускати
7153,хмара
7154,подумати
7155,пустити
7156,одпов≥дь
7157,вогн€ний
7158,стр≥ла
7159,ой
7160,закрити
7161,палагна
7162,око
7163,рука
7164,розсипатис€
7165,гора
7166,юра
7167,м≥цно
7168,сто€ти
7169,кучер
7170,витис€
7171,голова
7172,гн≥зд≥
7173,гадюка
7174,ага
7175,крикнути
7176,юра
7177,хмара
7178,мусити
7179,заклинати
7180,заклинати
7181,гр≥м
7182,громовен€та
7183,туча
7184,тучен€та
7185,розган€ти
7186,фортуно
7187,нал≥во
7188,л≥с
7189,вода
7190,≥ди
7191,рознесис€
7192,в≥тер
7193,св≥т
7194,розс€дьс€
7195,розситис€
7196,сила
7197,мати
7198,хмара
7199,моргнути
7200,зневажливо
7201,л≥вий
7202,крило
7203,завертати
7204,направо
7205,понад
7206,царинка
7207,нещаст€
7208,стиснути
7209,рука
7210,палагна
7211,чисто
7212,вибити
7213,с≥но
7214,юра
7215,хот≥ти
7216,п≥ддатись
7217,лиш
7218,збл≥днути
7219,дужче
7220,лиш
7221,око
7222,потемн≥ти
7223,хмара
7224,направо
7225,направо
7226,хмара
7227,нал≥во
7228,нал≥во
7229,б≥гати
7230,борючись
7231,в≥тром
7232,махати
7233,рука
7234,грозити
7235,ц≥пок
7236,вивс€
7237,в'юн
7238,гора
7239,завертаючи
7240,хмара
7241,моцувавс€
7242,спирав
7243,трошки
7244,сього
7245,край
7246,чути
7247,груди
7248,сила
7249,метати
7250,гр≥м
7251,око
7252,зд≥ймав
7253,рука
7254,угору
7255,заклинати
7256,в≥тер
7257,розв≥€ти
7258,кептар
7259,бити
7260,груди
7261,хмара
7262,гарчати
7263,плюскати
7264,гром
7265,завертати
7266,око
7267,дощ
7268,драгл≥ти
7269,голова
7270,готовий
7271,впасти
7272,залитий
7273,п≥т
7274,перевод€чи
7275,дух
7276,метатис€
7277,грунь
7278,нест€ма
7279,бо€чись
7280,втратити
7281,останн≥й
7282,сила
7283,чути
7284,сила
7285,слабнути
7286,груди
7287,пусто
7288,в≥тер
7289,рвати
7290,голос
7291,дощ
7292,залива
7293,око
7294,хмара
7295,перемагати
7296,останн≥й
7297,зусилл€
7298,п≥дн€ти
7299,небо
7300,короткий
7301,ц≥пок
7302,ст≥й
7303,хмара
7304,спинитис€
7305,п≥дн€ти
7306,здивувати
7307,край
7308,спертис€
7309,к≥нь
7310,задн≥й
7311,нога
7312,заклекот≥ти
7313,внутр≥шн≥й
7314,гн≥вом
7315,одчай
7316,знесилл€
7317,просити
7318,пусти
7319,с€
7320,под≥ну
7321,пустити
7322,пусти
7323,гинем
7324,кликати
7325,жал≥бно
7326,душа
7327,згинаючись
7328,вага
7329,переповнений
7330,град
7331,м≥шок
7332,ага
7333,просиш
7334,заклинати
7335,≥ти
7336,безв≥сть
7337,провалл€
7338,к≥нь
7339,до≥ржуть
7340,корова
7341,дор≥кують
7342,в≥вц€
7343,доблеюють
7344,ворона
7345,дол≥тати
7346,христи€нський
7347,глас
7348,чути
7349,пускати
7350,дивний
7351,р≥ч
7352,хмара
7353,скоритис€
7354,пок≥рно
7355,повернути
7356,нал≥во
7357,розв'€зати
7358,м≥шок
7359,р≥ка
7360,засипаючи
7361,густий
7362,град
7363,зар≥нок
7364,б≥лий
7365,зав≥са
7366,закрити
7367,гора
7368,глибокий
7369,долина
7370,клекот≥ло
7371,ламатис€
7372,глухо
7373,шум≥ло
7374,юра
7375,упасти
7376,земл€
7377,важко
7378,дихати
7379,сонце
7380,продерти
7381,хмара
7382,мокрий
7383,трава
7384,враз
7385,осм≥хнулись
7386,юра
7387,наче
7388,сон
7389,побачити
7390,б≥гти
7391,палагна
7392,с€ла
7393,прив≥тно
7394,сонце
7395,нагнулась
7396,турботний
7397,питанн€
7398,ци
7399,юрчик
7400,статис€
7401,лихого
7402,н≥чьо
7403,палагночко
7404,душко
7405,н≥чьо
7406,ади
7407,одвернути
7408,бур€
7409,прост€г
7410,рука
7411,палагна
7412,стати
7413,любаска
7414,юра
7415,≥ван
7416,дивувавс€
7417,палагн≥
7418,перше
7419,любити
7420,пишно
7421,вбиратись
7422,наче
7423,вступити
7424,будень
7425,носити
7426,шовковий
7427,хустка
7428,дорогий
7429,писаний
7430,мудро
7431,блискучий
7432,дрот€ний
7433,запаска
7434,важкий
7435,зіарда
7436,гнути
7437,ши€
7438,„асом
7439,щезати
7440,д≥м
7441,верталас€
7442,п≥зно
7443,червоний
7444,розтр≥паний
7445,п'€ний
7446,неначе
7447,волочишс€
7448,сердивсь
7449,≥ван
7450,гл€ди
7451,газдине
7452,палагна
7453,см≥€тис€
7454,овва
7455,погул€ти
7456,вольно
7457,хот≥ти
7458,набутись
7459,жиЇмо
7460,св≥т
7461,правда
7462,правда
7463,житт€
7464,короткий
7465,блисне
7466,згаснути
7467,≥ван
7468,думати
7469,палагна
7470,щодн€
7471,запивалас€
7472,корчм≥
7473,юра
7474,мольфар
7475,прилюдно
7476,ц≥луватис€
7477,об≥ймалас€
7478,криючись
7479,любаса
7480,перший
7481,¬≥дколи
7482,св≥т
7483,св≥т
7484,бувати
7485,триматис€
7486,говорити
7487,палагна
7488,юра
7489,чути
7490,≥ван
7491,приймати
7492,байдуже
7493,мольфар
7494,мольфар
7495,палагна
7496,цв≥сти
7497,веселилась
